Date,SPPrice,SPNominalYield,SPDividendYield,SPRealReturn,TenYearBondReturn,Inflation,CAPE
1-Jun-06,1253.17,-0.028557918,0.0015,-0.029033227,0.004258333,0.001975309,24.75
1-Jul-06,1260.24,0.005641693,0.001558333,0.004242904,0.004241667,0.002957122,24.7
1-Aug-06,1287.15,0.021353076,0.001566667,0.02095414,0.004058333,0.001965602,25.05
1-Sep-06,1317.74,0.023765684,0.001541667,0.030211715,0.003933333,-0.004904365,25.64
1-Oct-06,1363.38,0.034635057,0.001525,0.041581447,0.003941667,-0.00542139,26.54
1-Nov-06,1388.64,0.018527483,0.001491667,0.02150577,0.003833333,-0.00148662,26.93
1-Dec-06,1416.42,0.020005185,0.001475,0.019991351,0.003808333,0.001488834,27.28
1-Jan-07,1424.16,0.005464481,0.001466667,0.003858799,0.003966667,0.003072349,27.21
1-Feb-07,1444.8,0.014492754,0.001466667,0.010623979,0.003933333,0.005335441,27.32
1-Mar-07,1406.95,-0.026197398,0.001458333,-0.033829973,0.0038,0.009090909,26.23
1-Apr-07,1463.64,0.040292832,0.001508333,0.035275721,0.003908333,0.006525444,26.98
1-May-07,1511.14,0.032453336,0.001466667,0.027823916,0.003958333,0.006096086,27.55
1-Jun-07,1514.19,0.002018344,0.001433333,0.001528138,0.004258333,0.001923539,27.42
1-Jul-07,1520.71,0.004305933,0.001441667,0.00598758,0.004166667,-0.000239981,27.41
1-Aug-07,1454.62,-0.043459963,0.00145,-0.040185671,0.003891667,-0.001824292,26.15
1-Sep-07,1497.12,0.029217253,0.001533333,0.028009147,0.003766667,0.002741439,26.73
1-Oct-07,1539.66,0.028414556,0.0015,0.027756179,0.003775,0.002158377,27.32
1-Nov-07,1463.39,-0.049536911,0.001475,-0.053996629,0.00345,0.005934718,25.73
1-Dec-07,1479.22,0.010817349,0.001566667,0.013050111,0.003416667,-0.000666096,25.96
1-Jan-08,1378.76,-0.067914171,0.001558333,-0.071307275,0.003116667,0.004951438,24.02
1-Feb-08,1354.87,-0.017327164,0.001691667,-0.018525396,0.003116667,0.0028899,23.5
1-Mar-08,1316.94,-0.027995306,0.001725,-0.034962261,0.002925,0.008691955,22.61
1-Apr-08,1370.47,0.040647258,0.001791667,0.036397619,0.003066667,0.006041306,23.36
1-May-08,1403.22,0.023896911,0.001733333,0.017204586,0.003233333,0.008425659,23.7
1-Jun-08,1341.25,-0.044162711,0.0017,-0.052572115,0.003416667,0.010109403,22.42
1-Jul-08,1257.33,-0.0625685,0.001783333,-0.065994928,0.003341667,0.005209761,20.91
1-Aug-08,1281.47,0.019199415,0.001908333,0.025063013,0.003233333,-0.003955265,21.4
1-Sep-08,1216.95,-0.050348428,0.001875,-0.047058484,0.003075,-0.001414944,20.36
1-Oct-08,968.8,-0.203911418,0.001975,-0.191834946,0.003183333,-0.010101472,16.39
1-Nov-08,883.04,-0.088521883,0.002466667,-0.066938995,0.002941667,-0.019116221,15.26
1-Dec-08,877.56,-0.006205834,0.002691667,0.006842185,0.002,-0.010356353,15.38
1-Jan-09,865.58,-0.013651488,0.002691667,-0.015288414,0.0021,0.004328592,15.17
1-Feb-09,805.23,-0.069722036,0.0027,-0.07199504,0.002391667,0.004973004,14.12
1-Mar-09,757.13,-0.059734486,0.002858333,-0.059326786,0.00235,0.002450634,13.32
1-Apr-09,848.15,0.120217136,0.003,0.12072548,0.00245,0.002491655,14.98
1-May-09,902.41,0.063974533,0.002625,0.063692011,0.00275,0.002907522,16
1-Jun-09,926.12,0.026274088,0.002416667,0.020133755,0.0031,0.008557,16.38
1-Jul-09,935.82,0.010473805,0.0023,0.014350141,0.002966667,-0.001576336,16.69
1-Aug-09,1009.73,0.078978863,0.002225,0.078974934,0.002991667,0.00222893,18.09
1-Sep-09,1044.55,0.034484466,0.002016667,0.035852474,0.002833333,0.000648659,18.83
1-Oct-09,1067.66,0.02212436,0.001908333,0.023060336,0.002833333,0.000972357,19.36
1-Nov-09,1088.07,0.019116573,0.001825,0.020247706,0.002833333,0.000693866,19.81
1-Dec-09,1110.38,0.020504196,0.00175,0.024010771,0.003,-0.001756576,20.32
1-Jan-10,1123.58,0.011887822,0.001683333,0.010144436,0.003108333,0.003426719,20.53
1-Feb-10,1089.16,-0.030634223,0.00165,-0.029214967,0.003075,0.000230744,19.92
1-Mar-10,1152.05,0.057741746,0.001691667,0.05532711,0.003108333,0.004106302,21
1-Apr-10,1197.32,0.039295169,0.001583333,0.03913242,0.003208333,0.001746083,21.8
1-May-10,1125.06,-0.060351452,0.001525,-0.059606232,0.00285,0.000779781,20.48
1-Jun-10,1083.36,-0.03706469,0.001625,-0.034477182,0.002666667,-0.000962508,19.74
1-Jul-10,1079.8,-0.003286073,0.001691667,-0.001777918,0.002508333,0.000183511,19.67
1-Aug-10,1087.28,0.006927209,0.001708333,0.007259458,0.00225,0.001376084,19.77
1-Sep-10,1122.08,0.032006475,0.001708333,0.033119325,0.002208333,0.000595483,20.38
1-Oct-10,1171.58,0.044114502,0.001658333,0.044536798,0.002116667,0.001236037,21.24
1-Nov-10,1198.89,0.023310401,0.0016,0.024498898,0.002308333,0.000411504,21.7
1-Dec-10,1241.53,0.035566232,0.001575,0.035404486,0.002758333,0.001736746,22.4
1-Jan-11,1282.62,0.03309626,0.001525,0.029876302,0.002825,0.004744958,22.98
1-Feb-11,1321.12,0.030016685,0.001491667,0.026558755,0.002983333,0.004949596,23.49
1-Mar-11,1304.49,-0.012587804,0.001466667,-0.020881203,0.002841667,0.009760065,22.9
1-Apr-11,1331.51,0.020713076,0.0015,0.015769258,0.002875,0.006443818,23.14
1-May-11,1338.31,0.005106984,0.001483333,0.001921783,0.002641667,0.004668534,23.06
1-Jun-11,1287.29,-0.038122707,0.0015,-0.035560572,0.0025,-0.001062135,22.1
1-Jul-11,1325.19,0.029441695,0.001575,0.030130642,0.002491667,0.000886054,22.61
1-Aug-11,1185.31,-0.105554675,0.00155,-0.106793273,0.0019,0.002788598,20.05
1-Sep-11,1173.88,-0.009643047,0.00175,-0.009393819,0.001641667,0.001500772,19.7
1-Oct-11,1207.22,0.02840154,0.001791667,0.032264695,0.001791667,-0.002071488,20.16
1-Nov-11,1226.42,0.015904309,0.001766667,0.018510124,0.001675,-0.000839148,20.35
1-Dec-11,1243.32,0.013779945,0.001766667,0.018021968,0.001641667,-0.002475357,20.52
1-Jan-12,1300.58,0.046054113,0.001775,0.043397864,0.001641667,0.004431249,21.21
1-Feb-12,1352.49,0.039912962,0.001716667,0.037262046,0.001641667,0.004367583,21.8
1-Mar-12,1389.24,0.027172105,0.001666667,0.02123972,0.001816667,0.007599051,22.05
1-Apr-12,1386.43,-0.002022689,0.001641667,-0.003432594,0.001708333,0.003051572,21.78
1-May-12,1341.27,-0.032572867,0.001666667,-0.029732746,0.0015,-0.001173454,20.94
1-Jun-12,1323.48,-0.013263549,0.001741667,-0.010042463,0.001358333,-0.001479419,20.55
1-Jul-12,1359.78,0.027427691,0.001783333,0.030866942,0.001275,-0.001655918,21
1-Aug-12,1403.45,0.032115489,0.001758333,0.028286743,0.0014,0.00558708,21.41
1-Sep-12,1443.42,0.028479818,0.001733333,0.025742277,0.001433333,0.004470874,21.78
1-Oct-12,1437.82,-0.003879675,0.001708333,-0.001782421,0.001458333,-0.00038892,21.58
1-Nov-12,1394.51,-0.03012199,0.00175,-0.023616673,0.001375,-0.004755317,20.9
1-Dec-12,1422.29,0.019920976,0.001833333,0.024447385,0.001433333,-0.002693076,21.24
1-Jan-13,1480.4,0.040856647,0.001833333,0.039728308,0.001591667,0.002961672,21.9
1-Feb-13,1512.31,0.021554985,0.001775,0.015122585,0.00165,0.0082074,22.05
1-Mar-13,1550.83,0.025470968,0.00175,0.024808943,0.001633333,0.002412026,22.42
1-Apr-13,1570.7,0.012812494,0.001725,0.015396859,0.001458333,-0.000859365,22.6
1-May-13,1639.84,0.04401859,0.001725,0.043937372,0.001616667,0.001806219,23.41
1-Jun-13,1618.77,-0.012848815,0.001675,-0.013534836,0.001916667,0.002361022,22.93
1-Jul-13,1668.68,0.030832051,0.001716667,0.032120453,0.002158333,0.000428266,23.49
1-Aug-13,1670.09,0.000844979,0.001683333,0.001329682,0.002283333,0.00119863,23.36
1-Sep-13,1687.17,0.010226994,0.0017,0.010772556,0.002341667,0.001154438,23.44
1-Oct-13,1720.03,0.019476401,0.0017,0.023738861,0.002175,-0.00256246,23.83
1-Nov-13,1783.54,0.036923775,0.001675,0.040654009,0.002266667,-0.002055234,24.64
1-Dec-13,1807.78,0.013590948,0.001625,0.015301759,0.002416667,-8.58E-05,24.86
1-Jan-14,1822.36,0.008065141,0.001616667,0.005948703,0.002383333,0.003733104,24.86
1-Feb-14,1817.04,-0.002919291,0.001616667,-0.004979095,0.002258333,0.003676471,24.59
1-Mar-14,1863.52,0.025580064,0.001641667,0.020790178,0.002266667,0.006431553,24.96
1-Apr-14,1864.26,0.000397098,0.001616667,-0.001287264,0.00225,0.003301028,24.79
1-May-14,1889.77,0.013683714,0.001633333,0.011815971,0.002133333,0.003501076,24.94
1-Jun-14,1947.09,0.030331733,0.001633333,0.03011555,0.002166667,0.001849517,25.56
1-Jul-14,1973.1,0.013358396,0.0016,0.015336008,0.002125,-0.000377612,25.82
1-Aug-14,1961.53,-0.005863869,0.001591667,-0.002593294,0.002016667,-0.001678909,25.62
1-Sep-14,1993.23,0.016160854,0.001616667,0.017020741,0.002108333,0.000756779,25.92
1-Oct-14,1937.27,-0.028075034,0.001608333,-0.02394601,0.001916667,-0.002520691,25.16
1-Nov-14,2044.57,0.05538722,0.001666667,0.062444949,0.001941667,-0.005391063,26.61
1-Dec-14,2054.27,0.004744274,0.001591667,0.0120103,0.001841667,-0.00567436,26.79
1-Jan-15,2028.18,-0.012700375,0.0016,-0.006415737,0.001566667,-0.004684639,26.49
1-Feb-15,2082.2,0.026634717,0.001641667,0.023954788,0.001641667,0.004321595,27
1-Mar-15,2079.99,-0.001061377,0.001616667,-0.005409264,0.0017,0.005964554,26.73
1-Apr-15,2094.86,0.007149073,0.001633333,0.006749542,0.001608333,0.002032865,26.79
1-May-15,2111.94,0.008153289,0.001633333,0.004672506,0.001833333,0.005114117,26.81
1-Jun-15,2099.29,-0.005989753,0.001633333,-0.007846601,0.001966667,0.003490181,26.5
1-Jul-15,2094.14,-0.00245321,0.001658333,-0.000836781,0.001933333,4.19E-05,26.38
1-Aug-15,2039.87,-0.025915173,0.001675,-0.022857395,0.001808333,-0.001382778,25.69
1-Sep-15,1944.41,-0.0467971,0.001725,-0.043519565,0.001808333,-0.001552534,24.5
1-Oct-15,2024.81,0.041349304,0.001825,0.043636586,0.001725,-0.000462282,25.49
1-Nov-15,2080.62,0.02756308,0.001758333,0.031423667,0.001883333,-0.002102254,26.23
1-Dec-15,2054.08,-0.012755813,0.001725,-0.007617988,0.001866667,-0.003412825,25.97
1-Jan-16,1918.6,-0.065956535,0.001758333,-0.065847041,0.001741667,0.001648839,24.21
1-Feb-16,1904.42,-0.007390806,0.001891667,-0.006301098,0.001483333,0.000801958,24
1-Mar-16,2021.95,0.061714328,0.001916667,0.059329194,0.001575,0.004301801,25.37
1-Apr-16,2075.54,0.026504117,0.001808333,0.023567143,0.001508333,0.004745307,25.92
1-May-16,2065.55,-0.004813205,0.001766667,-0.007142501,0.001508333,0.004095963,25.69
1-Jun-16,2083.89,0.008878991,0.001783333,0.007332321,0.001366667,0.003330003,25.84
1-Jul-16,2148.9,0.031196464,0.001775,0.034589453,0.00125,-0.001617989,26.69
1-Aug-16,2170.95,0.010261064,0.001733333,0.011163315,0.0013,0.000831082,26.95
1-Sep-16,2157.69,-0.006107925,0.001725,-0.006791063,0.001358333,0.002408138,26.73
1-Oct-16,2143.02,-0.006798938,0.001741667,-0.006299867,0.001466667,0.001242596,26.53
1-Nov-16,2164.99,0.010251888,0.001758333,0.013582223,0.001783333,-0.001572002,26.85
1-Dec-16,2246.63,0.037709181,0.00175,0.039127712,0.002075,0.000331469,27.87
1-Jan-17,2275.12,0.012681216,0.001691667,0.00853268,0.002025,0.005840202,28.06
1-Feb-17,2329.91,0.024082246,0.001683333,0.022635947,0.002016667,0.003129633,28.66
1-Mar-17,2366.82,0.015841814,0.00165,0.016670796,0.002066667,0.000821018,29.09
1-Apr-17,2358.84,-0.003371613,0.001633333,-0.00469152,0.001816667,0.00295324,28.9
1-May-17,2388.33,0.012501908,0.00165,0.013293082,0.001916667,0.000858825,29.23
1-Jun-17,2430.06,0.01747246,0.001641667,0.018174315,0.001825,0.000939811,29.7
1-Jul-17,2431.39,0.000547312,0.001616667,0.002857969,0.001933333,-0.000693991,29.72
1-Aug-17,2477.1,0.018799946,0.001633333,0.017451131,0.001841667,0.002982148,30.17
1-Sep-17,2474.42,-0.00108191,0.001608333,-0.004768461,0.001833333,0.005294884,29.95
1-Oct-17,2521.2,0.01890544,0.001625,0.021178686,0.001966667,-0.000648246,30.49
1-Nov-17,2579.36,0.02306838,0.0016,0.024627839,0.001958333,4.05E-05,31.19
1-Dec-17,2645.1,0.025486942,0.001575,0.027670042,0.002,-0.0006081,32
1-Jan-18,2683.73,0.014604363,0.001541667,0.015080326,0.00215,0.001065703,32.47
1-Feb-18,2816.45,0.049453559,0.001491667,0.049996171,0.002366667,0.000949055,34.08
